subject,time,value
sub02,6,0.49665974005469915
sub02,7,0.48792649651274916
sub02,8,0.36296850169146805
sub02,9,-0.025697354561599273
sub02,10,0.17875746359422864
sub02,11,-0.04944737556808882
sub02,12,-0.05440142992439959
sub02,13,0.19512706311876427
sub02,14,0.11112713356466283
sub02,15,0.3099540090957714
sub02,16,0.21263386770217213
sub02,17,-0.07027355370780547
sub02,18,-0.21263386770217213
sub02,19,-0.009881744559419817
sub02,20,0.014823219983359951
sub02,21,-0.5336185830501781
sub02,22,-0.1432646672859864
sub02,23,0.031631098388983266
sub02,24,-0.23966347835330978
sub02,25,-0.033609487295025484
sub02,26,-0.027675047541582478
sub02,27,0.2448999410301202
sub02,28,0.15033182404546683
sub02,29,0.197180368686965
sub02,30,-0.009881744559419817
sub02,31,-0.1655270023026543
sub02,32,-0.023719862535780286
sub02,33,-0.14427337520656727
sub02,34,-0.13419906237859386
sub02,35,-0.05142869271985385
sub02,36,-0.15336513371123775
sub02,37,-0.06233357097591763
sub02,38,-0.10712730194848193
sub02,39,-0.029652956979423193
sub02,40,0.03262026093420047
sub02,41,0.10213229485837015
sub02,42,-0.104129674477032
sub02,43,0.03855664434547303
sub02,44,-0.1271632393754488
sub02,45,-0.04350568849481484
sub02,46,0.15538889362321512
sub02,47,0.25963335923268144
sub02,48,0.1859070025772083
sub02,49,0.22610806198754235
sub02,50,0.38791944820252944
sub02,51,0.22610806198754235
sub02,52,0.34509210771464405
sub02,53,0.09714236142611495
sub02,54,-0.04548588910286332
sub02,55,0.13319315181978408
sub02,56,0.21263386770217213
sub02,57,0.2948158419378441
sub02,58,0.20026341323379085
sub02,59,0.21263386770217213
sub02,60,0.09315389573089476
sub02,61,0.08518569371164827
sub02,62,-0.1061278823059996
sub02,63,0.03262026093420047
sub02,64,0.16248212013345611
sub02,65,-0.15235372200777286
sub02,66,-0.00494075166499888
sub02,67,0.2883684143577671
sub02,68,0.38107002602344825
sub02,69,0.37879447389550097
sub02,70,0.04944737556808878
sub02,71,-0.11412932599049017
sub02,72,-0.04152582880193957
sub02,73,0.2883684143577671
sub02,74,0.2043800020025084
sub02,75,0.3088682090398687
sub02,76,0.104129674477032
sub02,77,-0.002964435561139405
sub02,78,-0.08618110844559816
sub02,79,0.3012871825282493
sub02,80,0.23861774038611538
sub02,81,-0.04251571700970035
sub03,0,-0.09315389573089482
sub03,1,0.17468016206009637
sub03,2,-0.061341645237111796
sub03,3,-0.2302700446069021
sub03,4,0.10612788230599952
sub03,5,0.023719862535780283
sub03,6,-0.1311821322337455
sub03,7,0.34954095803988
sub03,8,0.3307226499103457
sub03,9,-0.26174702169478015
sub03,10,-0.2606899057223405
sub03,11,-0.05440142992439959
sub03,12,0.10912678301000898
sub03,13,0.514340445299447
sub03,14,0.014823219983359951
sub03,15,-0.23652779765619444
sub03,16,-0.18692988434641664
sub03,17,0.29051494121961957
sub03,18,-0.061341645237111796
sub03,19,-0.4609154561248853
sub03,20,0.13218750915158156
sub03,21,0.08220045171838138
sub03,22,-0.06034984004265408
sub03,23,0.001976287157911671
sub03,24,0.5258643513846298
sub03,25,0.3506552455995531
sub03,26,0.1271632393754488
sub03,27,-0.1271632393754488
sub03,28,0.00889351510136504
sub03,29,0.004940751664998885
sub03,30,-0.25330588224440265
sub03,31,-0.18284065461515803
sub03,32,0.36521855440270906
sub03,33,0.40635748742767797
sub03,34,0.09714236142611495
sub03,35,-0.23652779765619444
sub03,36,-0.17264367355101268
sub03,37,-0.24280379066636948
sub03,38,0.06729507698638237
sub03,39,-0.024708584398022822
sub03,40,-0.2250687740798785
sub03,41,0.021742555969869445
sub03,42,-0.2606899057223405
sub03,43,0.1392327086734285
sub03,44,0.04152582880193952
sub03,45,-0.39825921877751264
sub03,46,-0.386775482121952
sub03,47,0.1716259618032958
sub03,48,0.18692988434641664
sub03,49,0.3208515339917177
sub03,50,0.4051975137747771
sub03,51,0.19205014280523378
sub03,52,0.17264367355101273
sub03,53,0.32413510657422673
sub03,54,0.4203594446445807
sub03,55,0.06233357097591762
sub03,56,-0.03855664434547308
sub03,57,0.2766080381905591
sub03,58,0.30236811160794613
sub03,59,0.30236811160794613
sub03,60,0.6580662912139786
sub03,61,0.5896505999591263
sub03,62,0.3640930865582766
sub03,63,0.05241950163004367
sub03,64,0.27447786965977483
sub03,65,0.18386239006265867
sub03,66,0.3099540090957714
sub03,67,0.27980789396771133
sub03,68,0.22610806198754235
sub03,69,0.2198794522748027
sub03,70,0.3833493503188271
sub03,71,0.04350568849481485
sub03,72,0.07623429682213667
sub03,73,0.019765419378317713
sub03,74,0.37538814669829085
sub03,75,0.21780699745585141
sub03,76,0.06729507698638237
sub03,77,-0.025697354561599273
sub03,78,0.4203594446445807
sub03,79,0.13520524297156022
sub03,80,0.11513050954153685
sub03,81,0.41684450795830136
sub04,0,-0.39250503584375585
sub04,1,-0.27022479159964147
sub04,2,0.0911607783969773
sub04,3,0.31212773878460526
sub04,4,0.3428726111321388
sub04,5,0.2606899057223406
sub04,6,-0.17162596180329578
sub04,7,-0.27235012858948754
sub04,8,0.21366758860627635
sub04,9,0.12114251078075591
sub04,10,0.21366758860627635
sub04,11,0.22922881912433737
sub04,12,0.4180150677704307
sub04,13,0.0227311870383786
sub04,14,0.09714236142611495
sub04,15,-0.1736617395377939
sub04,16,-0.6217877563862936
sub04,17,-0.3088682090398687
sub04,18,0.023719862535780283
sub04,19,-0.0039525897535566306
sub04,20,0.1493213333740818
sub04,21,0.03954629441860808
sub04,22,-0.3034497269278065
sub04,23,-0.1473012576481774
sub04,24,-0.04944737556808882
sub04,25,0.031631098388983266
sub04,26,0.2012919274143187
sub04,27,0.3833493503188271
sub04,28,-0.2872961210624901
sub04,29,0.05539255323436937
sub04,30,0.5800850908337717
sub04,31,0.5896505999591263
sub04,32,0.22506877407987852
sub04,33,0.5506245366602065
sub04,34,0.5401255585509851
sub04,35,0.014823219983359951
sub04,36,-0.32962281444213193
sub04,37,-0.25225324370725616
sub04,38,-0.31212773878460526
sub04,39,0.03756706975451695
sub04,40,0.3395494451868626
sub04,41,0.26810183544986094
sub04,42,0.09913774236809815
sub04,43,0.04251571700970031
sub04,44,0.28194423437060107
sub04,45,0.5414319658499853
sub04,46,0.5706142954112645
sub04,47,0.12013991677859855
sub04,48,0.47188775123372645
sub04,49,0.7503798218853178
sub04,50,0.7603861376742221
sub04,51,0.6132954464568543
sub04,52,0.5679253169041143
sub04,53,0.4051975137747771
sub04,54,0.563905721680186
sub04,55,0.5493061443340549
sub04,56,0.49041462650586315
sub04,57,0.4755687316021616
sub04,58,0.19205014280523378
sub04,59,0.17366173953779393
sub04,60,0.2840830851906177
sub04,61,0.09016449149909785
sub04,62,0.15033182404546683
sub04,63,0.30561502904602933
sub04,64,0.23235397083551254
sub04,65,0.15437685684438807
sub04,66,0.11112713356466283
sub04,67,0.4051975137747771
sub04,68,0.48420476910784876
sub04,69,0.4203594446445807
sub04,70,0.5194465269832438
sub04,71,0.4548644009609799
sub04,72,0.5665836108074968
sub04,73,0.6851568445657703
sub04,74,0.7021508389369872
sub04,75,0.7068466676540025
sub04,76,0.5349166620590331
sub04,77,0.27980789396771133
sub04,78,0.479261747748714
sub04,79,0.48420476910784876
sub04,80,0.36296850169146805
sub04,81,0.3959545556192963
sub05,0,0.41156196774295456
sub05,1,-0.09688477027355955
sub05,2,-0.0619913148039282
sub05,3,-0.3354713549111753
sub05,4,-0.2735926891496933
sub05,5,-0.09788478710490778
sub05,6,0.18381640073803845
sub05,7,0.17767653327235988
sub05,8,-0.14514187842544532
sub05,9,-0.44470246652466094
sub05,10,0.016346230976848976
sub05,11,0.08988994534701314
sub05,12,-0.016346230976848963
sub05,13,-0.037164317273099316
sub05,14,-0.3037068907460569
sub05,15,0.4555495558713683
sub05,16,0.2950503605226803
sub05,17,0.028239388721383023
sub05,18,0.10589212190946073
sub05,19,0.001485889751014723
sub05,20,0.29829146101702947
sub05,21,0.27252638251044486
sub05,22,0.6820794210060871
sub05,23,0.01733710449612404
sub05,24,-0.17359066851481839
sub05,25,0.06398037051696026
sub05,26,0.5798240189275354
sub05,27,-0.02130095847295383
sub05,28,-0.24290470490084756
sub05,29,-0.09888499912769232
sub05,30,-0.13806772879442455
sub05,31,0.2566026949469163
sub05,32,-0.11090352026219864
sub05,33,-0.2334738727548709
sub05,34,0.00544831231949737
sub05,35,-0.22408365821739842
sub05,36,-0.10589212190946072
sub05,37,0.2366128749235799
sub05,38,0.39531110418625554
sub05,39,0.14413041818532513
sub05,40,-0.0868948861627947
sub05,41,0.2907382335090232
sub05,42,-0.009410905980213505
sub05,43,0.1279853911376004
sub05,44,-0.3102283319312496
sub05,45,0.07891551139044084
sub05,46,0.29829146101702947
sub05,47,0.19510886990816823
sub05,48,0.32225150348564685
sub05,49,0.0480807493892523
sub05,50,-0.15223048346191753
sub05,51,-0.11893341886586385
sub05,52,0.22304272502624475
sub05,53,0.037164317273099316
sub05,54,-0.22096228189659484
sub05,55,-0.16543598260187575
sub05,56,-0.3004555776905606
sub05,57,-0.24395516677568516
sub05,58,-0.15527306993509454
sub05,59,-0.13806772879442455
sub05,60,-0.3343654300732205
sub05,61,-0.3499217346949567
sub05,62,-0.21576935658617225
sub05,63,-0.18791724515449829
sub05,64,-0.12697861244628195
sub05,65,-0.14109778546768173
sub05,66,-0.23975646153263047
sub05,67,-0.5345577819468451
sub05,68,0.08489904689722451
sub05,69,0.278933392919161
sub05,70,-0.1289924279405863
sub05,71,-0.22200226711150922
sub05,72,-0.12697861244628195
sub05,73,-0.19305211692370008
sub05,74,-0.42565677480622116
sub05,75,-0.11190645804127146
sub05,76,-0.1350401893150761
sub05,77,0.13302319916929428
sub05,78,0.18279214939609933
sub05,79,0.22200226711150922
sub05,80,0.09788478710490775
sub05,81,-0.0839013812245204
sub06,0,0.17671808591996313
sub06,1,0.3318232580816236
sub06,2,0.26810183544986094
sub06,3,0.14326466728598636
sub06,4,0.006917106364774378
sub06,5,0.06034984004265403
sub06,6,-0.037567069754517006
sub06,7,0.1756989434189442
sub06,8,0.22610806198754235
sub06,9,-0.1061278823059996
sub06,10,-0.19512706311876424
sub06,11,-0.36072196538622475
sub06,12,-0.19102530326112538
sub06,13,-0.20644085288160696
sub06,14,-0.38107002602344825
sub06,15,0.21056776593251308
sub06,16,-0.07325327574382803
sub06,17,-0.35400314748184764
sub06,18,0.08817245110991397
sub06,19,0.12615915921962634
sub06,20,0.1807983136212339
sub06,21,0.018776909985893656
sub06,22,0.20541021235878923
sub06,23,0.13118213223374553
sub06,24,-0.04746644624778353
sub06,25,0.193075381035843
sub06,26,0.29912737039407605
sub06,27,-0.10213229485837012
sub06,28,-0.32413510657422673
sub06,29,-0.1807983136212339
sub06,30,-0.0355881392339475
sub06,31,-0.2250687740798785
sub06,32,-0.1614678254518398
sub06,33,0.0009881426141059794
sub06,34,0.33844332984408254
sub06,35,0.05539255323436937
sub06,36,0.574661810228003
sub06,37,0.07524047546914799
sub06,38,0.22610806198754235
sub06,39,0.0782223924928634
sub06,40,0.006917106364774378
sub06,41,-0.020753967394825257
sub06,42,0.04350568849481485
sub06,43,0.06729507698638237
sub06,44,-0.38791944820252944
sub06,45,-0.38334935031882716
sub06,46,-0.1301770189293156
sub06,47,0.12114251078075591
sub06,48,0.222991629502133
sub06,49,0.23861774038611538
sub06,50,0.2501496053895016
sub06,51,0.26280470997511385
sub06,52,0.22818808192336695
sub06,53,0.35512080695962267
sub06,54,0.4500459298277557
sub06,55,0.013834874709625447
sub06,56,0.05638378527215754
sub06,57,0.15640124626765417
sub06,58,0.25225324370725616
sub06,59,0.05737512800383262
sub06,60,0.03756706975451695
sub06,61,0.09913774236809815
sub06,62,0.34954095803988
sub06,63,0.4250613605113794
sub06,64,0.2969702652382487
sub06,65,0.13017701892931563
sub06,66,0.25963335923268144
sub06,67,0.2702247915996415
sub06,68,0.2851534595110396
sub06,69,0.3528863365927865
sub06,70,-0.06630251888219592
sub06,71,0.15640124626765417
sub06,72,0.04152582880193952
sub06,73,0.02767504754158245
sub06,74,-0.03163109838898325
sub06,75,0.22195376769834518
sub06,76,0.5092589259756453
sub06,77,0.1695915918618584
sub06,78,-0.033609487295025484
sub06,79,-0.06034984004265408
sub06,80,0.006917106364774378
sub06,81,0.23443988151402992
sub07,0,0.5323221470085436
sub07,1,0.27447786965977483
sub07,2,-0.05142869271985385
sub07,3,0.13822542644114022
sub07,4,0.24909860010890572
sub07,5,-0.22299162950213303
sub07,6,0.019765419378317713
sub07,7,0.27874065770339507
sub07,8,-0.11212764008345012
sub07,9,-0.05935815341969105
sub07,10,-0.38791944820252944
sub07,11,-0.15842690805301915
sub07,12,0.029652956979423207
sub07,13,0.09913774236809815
sub07,14,0.3274254477413325
sub07,15,0.3395494451868626
sub07,16,0.08717669357238877
sub07,17,-0.43808438619211887
sub07,18,0.09215724579808307
sub07,19,0.16248212013345611
sub07,20,-0.2905149412196196
sub07,21,0.26810183544986094
sub07,22,-0.10812693482758721
sub07,23,-0.1291721671045821
sub07,24,0.06531009120853211
sub07,25,0.047466446247783546
sub07,26,-0.28301334447999565
sub07,27,-0.18181929658095194
sub07,28,0.1372184228508801
sub07,29,0.15640124626765417
sub07,30,0.04350568849481485
sub07,31,0.1756989434189442
sub07,32,0.27341369715661745
sub07,33,0.222991629502133
sub07,34,0.13621169574557063
sub07,35,-0.11713356826643603
sub07,36,0.009881744559419859
sub07,37,0.24175650081763375
sub07,38,0.2085034342741679
sub07,39,-0.11412932599049017
sub07,40,-0.26174702169478015
sub07,41,-0.07424680244139358
sub07,42,0.16857492909775343
sub07,43,0.24594880694023594
sub07,44,-0.05043798468582778
sub07,45,0.0782223924928634
sub07,46,0.3902102888633139
sub07,47,0.46821864863243434
sub07,48,0.16654263659009858
sub07,49,0.15437685684438807
sub07,50,0.3506552455995531
sub07,51,0.3088682090398687
sub07,52,0.31212773878460526
sub07,53,0.40288066246453974
sub07,54,0.4524527048245148
sub07,55,0.1706086020027194
sub07,56,0.24909860010890572
sub07,57,0.4392752019456541
sub07,58,0.5855392959604653
sub07,59,0.3395494451868626
sub07,60,0.13621169574557063
sub07,61,0.07424680244139362
sub07,62,0.16248212013345611
sub07,63,0.045485889102863296
sub07,64,0.013834874709625447
sub07,65,-0.06531009120853211
sub07,66,0.20026341323379085
sub07,67,0.21780699745585141
sub07,68,0.3088682090398687
sub07,69,0.1523537220077728
sub07,70,0.18897681070145686
sub07,71,0.21263386770217213
sub07,72,0.10812693482758723
sub07,73,-0.0039525897535566306
sub07,74,0.22714783040766748
sub07,75,0.3959545556192963
sub07,76,0.8251544927522926
sub07,77,0.44644490085477134
sub07,78,0.37652266107050725
sub07,79,-0.12314842814446325
sub07,80,-0.058366583396773294
sub07,81,-0.0039525897535566306
sub08,0,-0.2798078939677113
sub08,1,0.4203594446445807
sub08,2,0.7037131424116592
sub08,3,0.3219453117858419
sub08,4,-0.030641997717704688
sub08,5,0.07722826849717335
sub08,6,-0.4584912670231662
sub08,7,-0.23443988151402992
sub08,8,0.3208515339917177
sub08,9,0.03262026093420047
sub08,10,0.0961449610374229
sub08,11,0.06531009120853211
sub08,12,0.14730125764817742
sub08,13,0.20644085288160693
sub08,14,0.5130677799896549
sub08,15,0.25857737940881903
sub08,16,0.3902102888633139
sub08,17,0.30453203167470194
sub08,18,-0.25330588224440265
sub08,19,0.06828776750287535
sub08,20,0.4512487048709096
sub08,21,0.2501496053895016
sub08,22,0.13218750915158156
sub08,23,0.14528237478525274
sub08,24,0.10013572700779322
sub08,25,-0.254359070713213
sub08,26,-0.06630251888219592
sub08,27,-0.06928059241503193
sub08,28,-0.4929083972613827
sub08,29,-0.3484275041577356
sub08,30,-0.36184479592242325
sub08,31,-0.3066987222497776
sub08,32,-0.2333966768077437
sub08,33,-0.3318232580816236
sub08,34,0.2840830851906177
sub08,35,-0.025697354561599273
sub08,36,0.020753967394825264
sub08,37,-0.1655270023026543
sub08,38,0.01581159421525607
sub08,39,0.14629166820393616
sub08,40,0.36296850169146805
sub08,41,0.12314842814446322
sub08,42,-0.2240299641081016
sub08,43,-0.01976541937831766
sub08,44,0.1221453472007993
sub08,45,0.11212764008345008
sub08,46,0.14730125764817742
sub08,47,-0.2872961210624901
sub08,48,-0.11112713356466283
sub08,49,-0.03855664434547308
sub08,50,-0.24070973093974463
sub08,51,-0.032620260934200486
sub08,52,0.3902102888633139
sub08,53,0.3686002948265984
sub08,54,0.18284065461515797
sub08,55,0.35735868674764487
sub08,56,0.44285470521103687
sub08,57,0.5692688755386468
sub08,58,0.44046719027936265
sub08,59,0.502940902208193
sub08,60,0.4392752019456541
sub08,61,0.39365388488963327
sub08,62,0.10512867383603261
sub08,63,0.31430432971118705
sub08,64,0.3428726111321388
sub08,65,0.15134261952191488
sub08,66,0.7404991482945941
sub08,67,0.8569135413511476
sub08,68,0.7210979421706766
sub08,69,0.42741897633024567
sub08,70,0.5067272401639015
sub08,71,0.6684996594635857
sub08,72,0.6317972746928777
sub08,73,0.09415073022608601
sub08,74,-0.028663974233901116
sub08,75,-0.18795315293331
sub08,76,-0.07921667080962953
sub08,77,-0.3776581021138772
sub08,78,-0.36409308655827655
sub08,79,-0.04350568849481484
sub08,80,0.19512706311876427
sub08,81,-0.06233357097591763
sub09,0,0.5258643513846298
sub09,1,0.013834874709625447
sub09,2,-0.04152582880193957
sub09,3,-0.002964435561139405
sub09,4,0.06233357097591762
sub09,5,0.1392327086734285
sub09,6,0.04944737556808878
sub09,7,-0.13419906237859386
sub09,8,-0.3484275041577356
sub09,9,0.15437685684438807
sub09,10,0.18692988434641664
sub09,11,0.021742555969869445
sub09,12,0.22091637613951962
sub09,13,-0.33292464243979697
sub09,14,0.05539255323436937
sub09,15,-0.2937396281768703
sub09,16,0.09514775131654936
sub09,17,-0.26916301736685966
sub09,18,0.13621169574557063
sub09,19,-0.025697354561599273
sub09,20,0.23443988151402992
sub09,21,0.08817245110991397
sub09,22,0.22195376769834518
sub09,23,0.16451170630411122
sub09,24,-0.14124811770970783
sub09,25,0.09415073022608601
sub09,26,0.03459877941387705
sub09,27,-0.04053602192132534
sub09,28,-0.4464449008547713
sub09,29,-0.11212764008345012
sub09,30,-0.17468016206009634
sub09,31,-0.15842690805301915
sub09,32,0.13319315181978408
sub09,33,-0.2937396281768703
sub09,34,-0.2755426490258456
sub09,35,-0.4718877512337264
sub09,36,0.017788437283553716
sub09,37,-0.094150730226086
sub09,38,-0.45607210795615327
sub09,39,-0.1655270023026543
sub09,40,0.12114251078075591
sub09,41,-0.06630251888219592
sub09,42,0.18897681070145686
sub09,43,-0.057375128003832584
sub09,44,0.07126665336777097
sub09,45,0.006917106364774378
sub09,46,0.33733801185544426
sub09,47,0.0961449610374229
sub09,48,0.09714236142611495
sub09,49,0.15336513371123772
sub09,50,0.2851534595110396
sub09,51,0.2043800020025084
sub09,52,0.38107002602344825
sub09,53,0.1695915918618584
sub09,54,0.15741391700161594
sub09,55,-0.19205014280523375
sub09,56,-0.022731187038378644
sub09,57,-0.13218750915158153
sub09,58,-0.09315389573089482
sub09,59,0.04251571700970031
sub09,60,-0.001976287157911679
sub09,61,0.2659812370376535
sub09,62,-0.10912678301000904
sub09,63,-0.49540785910620116
sub09,64,-0.04845686340792885
sub09,65,0.06034984004265403
sub09,66,0.023719862535780283
sub09,67,-0.1311821322337455
sub09,68,-0.254359070713213
sub09,69,-0.08817245110991394
sub09,70,-0.06034984004265408
sub09,71,0.05836658339677328
sub09,72,-0.2512011523402313
sub09,73,-0.4669982269571364
sub09,74,-0.5665836108074968
sub09,75,0.14730125764817742
sub09,76,0.37312188177970096
sub09,77,0.13621169574557063
sub09,78,-0.10013572700779322
sub09,79,-0.5506245366602065
sub09,80,-0.3473148802600841
sub09,81,-0.1311821322337455
sub10,0,-0.10712730194848193
sub10,1,-0.12816757462905787
sub10,2,-0.21056776593251306
sub10,3,-0.07623429682213669
sub10,4,0.04944737556808878
sub10,5,0.3833493503188271
sub10,6,0.0961449610374229
sub10,7,0.09315389573089476
sub10,8,0.05341041337746465
sub10,9,-0.24804813375989732
sub10,10,0.06034984004265403
sub10,11,-0.2585773794088191
sub10,12,0.1241517557204783
sub10,13,0.254359070713213
sub10,14,-0.09514775131654937
sub10,15,0.2948158419378441
sub10,16,0.3066987222497776
sub10,17,0.15944022165382105
sub10,18,0.01581159421525607
sub10,19,-0.33733801185544426
sub10,20,-0.48544395746193936
sub10,21,-0.1311821322337455
sub10,22,-0.36747215461920335
sub10,23,0.06828776750287535
sub10,24,0.7131498478667949
sub10,25,0.30236811160794613
sub10,26,0.15033182404546683
sub10,27,0.1392327086734285
sub10,28,0.5194465269832438
sub10,29,0.03954629441860808
sub10,30,-0.09813995452233072
sub10,31,0.02767504754158245
sub10,32,0.2776740400985461
sub10,33,0.023719862535780283
sub10,34,-0.007905303013321102
sub10,35,0.254359070713213
sub10,36,0.4440502421299003
sub10,37,0.5388208321769025
sub10,38,0.3329246424397969
sub10,39,0.12114251078075591
sub10,40,0.3002069365123008
sub10,41,0.20953538008197153
sub10,42,0.32852374820551944
sub10,43,0.2407097309397446
sub10,44,0.4941574136321948
sub10,45,0.29589271991994803
sub10,46,0.3540031474818476
sub10,47,0.18181929658095197
sub10,48,0.1807983136212339
sub10,49,0.6332363660447009
sub10,50,0.30344972692780653
sub10,51,0.15336513371123772
sub10,52,0.05043798468582771
sub10,53,-0.2002634132337909
sub10,54,0.07623429682213667
sub10,55,0.3395494451868626
sub10,56,0.16552700230265432
sub10,57,0.1716259618032958
sub10,58,-0.006917106364774373
sub10,59,-0.07524047546914799
sub10,60,-0.08021110544973581
sub10,61,-0.1706086020027194
sub10,62,-0.15235372200777286
sub10,63,-0.19307538103584304
sub10,64,-0.13721842285088007
sub10,65,0.0
sub10,66,-0.4368947379170901
sub10,67,-0.3686002948265984
sub10,68,-0.1756989434189442
sub10,69,-0.19820763629412325
sub10,70,-0.14225624884525087
sub10,71,0.024708584398022832
sub10,72,-0.1889768107014569
sub10,73,-0.34065636145647116
sub10,74,-0.2271478304076675
sub10,75,-0.030641997717704688
sub10,76,-0.04350568849481484
sub10,77,-0.11112713356466283
sub10,78,-0.35847891462683196
sub10,79,0.31866620072677443
sub10,80,0.09016449149909785
sub10,81,-0.001976287157911679
sub11,0,-0.2948158419378441
sub11,1,-0.23861774038611538
sub11,2,-0.4203594446445807
sub11,3,-0.2323539708355125
sub11,4,-0.1777375918734142
sub11,5,-0.11513050954153685
sub11,6,0.3562393187891261
sub11,7,0.09913774236809815
sub11,8,0.43808438619211887
sub11,9,-0.12314842814446325
sub11,10,-0.12615915921962634
sub11,11,-0.13621169574557065
sub11,12,-0.1848845052671409
sub11,13,-0.524577617755487
sub11,14,-0.32852374820551944
sub11,15,-0.6390160922170832
sub11,16,-0.40868055327330954
sub11,17,-0.27022479159964147
sub11,18,-0.5993140280835275
sub11,19,0.2712871610402855
sub11,20,0.05241950163004367
sub11,21,0.08120569841731241
sub11,22,0.03756706975451695
sub11,23,0.21780699745585141
sub11,24,0.1584269080530191
sub11,25,0.14024027170827807
sub11,26,-0.25014960538950154
sub11,27,0.1493213333740818
sub11,28,0.42623960956460066
sub11,29,0.3307226499103457
sub11,30,0.11212764008345008
sub11,31,0.3153937063558301
sub11,32,0.26492181480087634
sub11,33,-0.15842690805301915
sub11,34,-0.014823219983359994
sub11,35,0.48420476910784876
sub11,36,0.10013572700779322
sub11,37,0.4051975137747771
sub11,38,0.43570625204211716
sub11,39,-0.0831953673608801
sub11,40,-0.20541021235878926
sub11,41,-0.08618110844559816
sub11,42,0.2776740400985461
sub11,43,-0.011858263308658022
sub11,44,0.08021110544973575
sub11,45,0.08916838307813302
sub11,46,0.3219453117858419
sub11,47,-0.10313088216998147
sub11,48,-0.19718036868696504
sub11,49,0.40751849908449106
sub11,50,0.09415073022608601
sub11,51,0.1614678254518398
sub11,52,0.30344972692780653
sub11,53,0.6104821437124142
sub11,54,0.23027004460690204
sub11,55,0.1523537220077728
sub11,56,0.3663449091196695
sub11,57,0.48049545539603106
sub11,58,0.4051975137747771
sub11,59,0.5349166620590331
sub11,60,0.3406563614564712
sub11,61,0.5625695215007693
sub11,62,0.19820763629412322
sub11,63,0.4633447195475267
sub11,64,0.05836658339677328
sub11,65,0.0613416452371118
sub11,66,0.25752196344184514
sub11,67,0.17875746359422864
sub11,68,0.23652779765619442
sub11,69,0.311040517923354
sub11,70,0.4215332711837206
sub11,71,0.6361215335821682
sub11,72,0.8196901345245894
sub11,73,0.33402680648114436
sub11,74,0.16451170630411122
sub11,75,0.11813544761981078
sub11,76,0.4297810825271827
sub11,77,0.6492223805569362
sub11,78,-0.03657756869922495
sub11,79,-0.14528237478525272
sub11,80,0.05836658339677328
sub11,81,0.3776581021138772
sub12,0,-0.2776740400985461
sub12,1,-0.15336513371123775
sub12,2,-0.1301770189293156
sub12,3,-0.13520524297156017
sub12,4,0.10812693482758723
sub12,5,-0.13721842285088007
sub12,6,0.2617470216947802
sub12,7,0.2407097309397446
sub12,8,0.20541021235878923
sub12,9,-0.01877690998589365
