subject,time,value
sub03,46,0.23385303211590397
sub03,47,0.49779321397327525
sub03,48,0.3805093568416274
sub03,49,0.015298323069138503
sub03,50,-0.00021163296630212768
sub03,51,0.20875259602496382
sub03,52,0.05988097709303315
sub03,53,0.012555878266406084
sub03,54,0.11179296641583143
sub03,55,0.18227766871598566
sub03,56,-0.13590692275139718
sub03,57,0.24764643790536187
sub03,58,0.034480461266960895
sub03,59,0.1898093398539782
sub03,60,0.18808280466378285
sub03,61,0.15615084829908274
sub03,62,0.26127275508588943
sub03,63,0.32194380290146574
sub03,64,0.4476528644349507
sub03,65,0.15985555226135775
sub03,66,0.24559250996966986
sub03,67,0.48227437903130943
sub03,68,0.15531335646406946
sub03,69,0.30778776346838627
sub03,70,0.47697502592870933
sub03,71,0.1696314431710812
sub03,72,0.43839714883796094
sub03,73,0.38396066669698453
sub03,74,0.3956777020060024
sub03,75,0.21011991129567123
sub03,76,0.28594355485333983
sub03,77,0.4057310412406639
sub03,78,0.582588650017098
sub03,79,0.17122843056772458
sub03,80,-0.08439138200163807
sub03,81,0.2266167663144718
sub04,0,0.06246975606394831
sub04,1,0.23015794612404566
sub04,2,0.09923129302576027
sub04,3,0.19268975865476112
sub04,4,0.04154608770411557
sub04,5,-0.17384230519934973
sub04,6,0.34242556567362276
sub04,7,0.3643769775382637
sub04,8,-0.06273265484754176
sub04,9,0.4635692617547451
sub04,10,0.07364476339540812
sub04,11,-0.49540396707592727
sub04,12,-0.15593829473849682
sub04,13,-0.24091907681735494
sub04,14,0.1255858513341411
sub04,15,0.14589247864462168
sub04,16,-0.27409692992696455
sub04,17,-0.16932297526003948
sub04,18,-0.08772948335449407
sub04,19,-0.20979735368691518
sub04,20,-0.11412436210946549
sub04,21,-0.12408793326532586
sub04,22,-0.4043606075790331
sub04,23,-0.3314556670259624
sub04,24,-0.27895309475368524
sub04,25,-0.03364921544243428
sub04,26,0.1384923951300568
sub04,27,0.03563381851951902
sub04,28,-0.02497372314152265
sub04,29,0.3795177290365942
sub04,30,0.1335476454561789
sub04,31,-0.2923828049529264
sub04,32,-0.319872275922324
sub04,33,-0.17089646238603295
sub04,34,-0.6807797308791
sub04,35,-0.5604537576725437
sub04,36,-0.743646218230085
sub04,37,-0.7030935371363257
sub04,38,-0.631553122861329
sub04,39,-0.4073295294225926
sub04,40,-0.24372468790929797
sub04,41,-0.3425517101773451
sub04,42,-0.17394738927336523
sub04,43,-0.22734490016858108
sub04,44,-0.32294960131720474
sub04,45,0.13127613258939477
sub04,46,0.07295419215084309
sub04,47,-0.30021720409247166
sub04,48,-0.1762065569748937
sub04,49,0.15316477320855704
sub04,50,0.37744027473815267
sub04,51,0.21348866631397412
sub04,52,0.6036167978493676
sub04,53,0.7423905213191945
sub04,54,0.3427171398329576
sub04,55,0.3858982681345645
sub04,56,0.4906112347997558
sub04,57,0.45185785061315054
sub04,58,0.5132973221927306
sub04,59,0.37925322606327616
sub04,60,0.37707541775756426
sub04,61,0.3852633100168322
sub04,62,0.5889252104802154
sub04,63,0.9227095557729743
sub04,64,0.7291138979276595
sub04,65,0.37713706313880857
sub04,66,0.1957607525970634
sub04,67,0.668877341905442
sub04,68,1.0908789537392465
sub04,69,0.912502960345505
sub04,70,0.8886537731963825
sub04,71,0.6987445054535913
sub04,72,0.9904272854222196
sub04,73,0.7984792739108656
sub04,74,0.5302704707788775
sub04,75,0.47790867991364727
sub04,76,0.5806756243678689
sub04,77,0.5914130470177515
sub04,78,0.7041390057087187
sub04,79,0.8265695047842092
sub04,80,0.5654222795673726
sub04,81,0.32097294112962926
sub05,0,-0.1765081303023981
sub05,1,0.24919512250634543
sub05,2,0.024714765750546156
sub05,3,0.038274175971336054
sub05,4,-0.14091663635435894
sub05,5,0.09638399908277481
sub05,6,0.017091172214176893
sub05,7,0.4921223083076729
sub05,8,0.1718023262674116
sub05,9,0.09968664310334903
sub05,10,-0.07797180411644769
sub05,11,0.06427152554561741
sub05,12,-0.07335235961468259
sub05,13,0.1956511570549846
sub05,14,0.4547272454882987
sub05,15,0.28472391805691605
sub05,16,-0.10600717947175423
sub05,17,0.04732149688821373
sub05,18,-0.06674219739372252
sub05,19,0.15384332263767372
sub05,20,-0.07938016717748934
sub05,21,-7.676658755872979e-06
sub05,22,0.12948871404544499
sub05,23,0.1266096646075951
sub05,24,-0.13996276524381884
sub05,25,0.19882102847135236
sub05,26,0.2419324072266741
sub05,27,-0.23967974980407494
sub05,28,-0.10085512619159491
sub05,29,-0.12389924726000319
sub05,30,-0.0648488768725453
sub05,31,-0.045294399494836504
sub05,32,0.2965963229270966
sub05,33,-0.0398267393642837
sub05,34,0.1329608662442626
sub05,35,0.5873584676551986
sub05,36,0.34076259524761343
sub05,37,0.021097611817179014
sub05,38,0.516171456045091
sub05,39,0.2859611700162258
sub05,40,0.17284771664517776
sub05,41,0.1662025433789033
sub05,42,0.1848045599492092
sub05,43,0.11661354763900658
sub05,44,0.3147132044955285
sub05,45,0.14448404904929338
sub05,46,0.044173636690096774
sub05,47,0.263046110857438
sub05,48,0.19892315683838735
sub05,49,-0.2470398966019177
sub05,50,-0.10144498887690609
sub05,51,-0.03442305335688589
sub05,52,-0.4587864343644325
sub05,53,-0.5250247159044291
sub05,54,-0.3080561661367712
sub05,55,-0.04140856785847477
sub05,56,-0.12470072052380751
sub05,57,0.1903727526614934
sub05,58,-0.028650051811640008
sub05,59,0.07815148868299535
sub05,60,0.009965778909566781
sub05,61,-0.35196063666066707
sub05,62,0.05684712815549089
sub05,63,0.01999348254508666
sub05,64,0.04430869766080513
sub05,65,-0.16420077495260543
sub05,66,-0.002324000873285359
sub05,67,-0.20129422325360208
sub05,68,0.02662636116528925
sub05,69,0.008654638420138916
sub05,70,-0.19900706749832955
sub05,71,-0.3613761770634891
sub05,72,-0.02724633493754134
sub05,73,0.026747568332698056
sub05,74,0.14270042839783822
sub05,75,-0.04656703424117032
sub05,76,-0.04167752437908149
sub05,77,0.2718360980515733
sub05,78,0.4560644975383171
sub05,79,0.38250140214618567
sub05,80,0.12297084980271548
sub05,81,0.25238079706774386
sub06,0,-0.18508495051729007
sub06,1,0.09357001755107362
sub06,2,0.16198539231034886
sub06,3,-0.15232135218639117
sub06,4,-0.21594366553322458
sub06,5,-0.15459283849831335
sub06,6,-0.10071688809321996
sub06,7,-0.041324739501604466
sub06,8,0.062194621188553366
sub06,9,0.1399260218558122
sub06,10,-0.0729152664154887
sub06,11,0.07753006572610724
sub06,12,0.26766275813937157
sub06,13,0.11752228242028513
sub06,14,-0.4494158067123838
sub06,15,-0.3625764123331243
sub06,16,-0.46402194593081775
sub06,17,-0.4306908504631791
sub06,18,9.425302142019726e-05
sub06,19,-0.4665039429335794
sub06,20,-0.34047957023534814
sub06,21,-0.07714527592009054
sub06,22,-0.10184021273197438
sub06,23,0.31508336727465724
sub06,24,0.4485373892142017
sub06,25,0.4302168178893352
sub06,26,0.2866377305724549
sub06,27,-0.04647144168187963
sub06,28,-0.11485702227920762
sub06,29,0.21870175748900875
sub06,30,0.02309817399918885
sub06,31,0.05216484684470942
sub06,32,0.2325622771964281
sub06,33,0.21259952147920722
sub06,34,-0.11837577282471108
sub06,35,0.04131847339912425
sub06,36,0.3330979318284363
sub06,37,0.5187283373171832
sub06,38,0.3877153028503416
sub06,39,-0.0329306463033112
sub06,40,-0.2427206960282251
sub06,41,-0.07266908960367842
sub06,42,-0.24810919007589133
sub06,43,-0.20124029633802434
sub06,44,0.10288472216649154
sub06,45,0.24141845739864826
sub06,46,0.15671575055408785
sub06,47,-0.19715100962984192
sub06,48,-0.1877086318451161
sub06,49,-0.057125708340080884
sub06,50,-0.01744776376317368
sub06,51,-0.005483425009620504
sub06,52,-0.1592469130286493
sub06,53,-0.07678161736790604
sub06,54,-0.07299737491842204
sub06,55,-0.3414067326315588
sub06,56,-0.6154179189542826
sub06,57,-0.7387065049340185
sub06,58,-0.36633941663174674
sub06,59,-0.184304383907824
sub06,60,0.08875746098656119
sub06,61,0.1842385084122194
sub06,62,0.16807152971681133
sub06,63,-0.11891320239913972
sub06,64,-0.27358331481876663
sub06,65,-0.11875264223500079
sub06,66,-0.3335890342268186
sub06,67,-0.3402181284252393
sub06,68,-0.31569552033360965
sub06,69,-0.2799808431657639
sub06,70,-0.19792296148864422
sub06,71,-0.22480861296103907
sub06,72,-0.4701158189680702
sub06,73,-0.13659801548144396
sub06,74,0.02723438818265106
sub06,75,-0.08232979605028774
sub06,76,-0.1391182008760427
sub06,77,-0.09022139436405516
sub06,78,-0.04667983716195641
sub06,79,-0.17592431918402676
sub06,80,0.02949165667938373
sub06,81,-0.07041883081353914
sub07,0,0.36359141455458643
sub07,1,0.2629836832031855
sub07,2,0.1565719304384801
sub07,3,0.09250295709300302
sub07,4,0.07696696559891295
sub07,5,0.055779520388162786
sub07,6,0.14826653207761836
sub07,7,0.20857832001066773
sub07,8,-0.10084570181798773
sub07,9,-0.19642058344952898
sub07,10,-0.16185072099676476
sub07,11,-0.006098771406876225
sub07,12,0.033390960732365624
sub07,13,0.1055076835695836
sub07,14,-0.15142230462782794
sub07,15,-0.1670226792914892
sub07,16,0.23396401455231658
sub07,17,0.05033087611196822
sub07,18,-0.0264539534192596
sub07,19,0.1398164406616296
sub07,20,-0.14087602754625334
sub07,21,-0.16301201067650523
sub07,22,0.09643056072234812
sub07,23,0.014697544584662662
sub07,24,-0.2287258053495224
sub07,25,-0.07444947957536081
sub07,26,0.12901767356911686
sub07,27,-0.10922202714843694
sub07,28,0.029466179718663645
sub07,29,0.32643529590380227
sub07,30,0.15373208837624242
sub07,31,-0.24119769987069364
sub07,32,-0.24327508140243875
sub07,33,0.1675176624265458
sub07,34,-0.1475506885270851
sub07,35,-0.1778091988231334
sub07,36,-0.1585877122755544
sub07,37,0.05470131550271033
sub07,38,0.10399752100362036
sub07,39,0.03193883033719293
sub07,40,0.14438623114891597
sub07,41,0.21052668214736386
sub07,42,-0.02551527648059614
sub07,43,0.26924699702867827
sub07,44,0.5322286863075796
sub07,45,0.11912383401413815
sub07,46,0.37556373930189285
sub07,47,0.36953301829071217
sub07,48,0.33217755957737916
sub07,49,0.5208683855023474
sub07,50,0.4847284537653316
sub07,51,0.8457614714084807
sub07,52,0.6563817334235281
sub07,53,0.9517728937520481
sub07,54,0.6240746751374555
sub07,55,0.5212601940907807
sub07,56,0.40698215097965107
sub07,57,0.38706441010428494
sub07,58,0.6355927333050004
sub07,59,0.5119144291160738
sub07,60,0.5020417765165947
sub07,61,0.5421790795341936
sub07,62,0.42986407482515576
sub07,63,0.23513430578338929
sub07,64,0.10790111161128854
sub07,65,0.17699721587034395
sub07,66,0.16435380921284784
sub07,67,-0.32223110759737805
sub07,68,-0.34844957743008037
sub07,69,-0.23157128423492507
sub07,70,0.12260137859092102
sub07,71,0.345906311434001
sub07,72,0.1475722316658642
sub07,73,-0.040669291261449796
sub07,74,-0.16343540000286588
sub07,75,-0.307261504524977
sub07,76,-0.5382209391109701
sub07,77,-0.5139470792027586
sub07,78,-0.5001636010961449
sub07,79,-0.12115845109829478
sub07,80,-0.0879831709110213
sub07,81,-0.3073312686065455
sub08,0,-0.32068164276869926
sub08,1,-0.13858620018638054
sub08,2,0.343450761976083
sub08,3,-0.10067353604797744
sub08,4,-0.20658708703618384
sub08,5,0.07127276112620357
sub08,6,0.0011286800806697438
sub08,7,-0.2571051294191826
sub08,8,-0.3137684882193926
sub08,9,-0.31609181230586414
sub08,10,0.05048930602624156
sub08,11,0.10412505620294146
sub08,12,0.47424471726044687
sub08,13,-0.102107624252414
sub08,14,0.08329894130438001
sub08,15,0.22577785181651996
sub08,16,0.07400968548764238
sub08,17,0.38885227335416245
sub08,18,0.28133409803793363
sub08,19,0.013793965447674028
sub08,20,-0.5971735838938061
sub08,21,-0.2986965585553279
sub08,22,-0.03757782880332877
sub08,23,-0.31017645742792144
sub08,24,0.21525215342164486
sub08,25,-0.056196215580818554
sub08,26,0.15152267180099124
sub08,27,0.4363442044628445
sub08,28,-0.16373882277408577
sub08,29,-0.39545993251775274
sub08,30,-0.298241237744682
sub08,31,-0.12972925023624157
sub08,32,-0.05471672990588881
sub08,33,0.07179541789889096
sub08,34,0.5341259158803827
sub08,35,0.45692615846250567
sub08,36,0.2744669910873812
sub08,37,0.10867890691358313
sub08,38,-0.07952578068780797
sub08,39,-0.1456948214940148
sub08,40,0.0019924558420888194
sub08,41,-0.053861196511042056
sub08,42,-0.24500861860187903
sub08,43,-0.39949193474113814
sub08,44,0.11639298152608388
sub08,45,0.10555494557337744
sub08,46,0.302825791331499
sub08,47,0.2547460315171434
sub08,48,0.3385318945221564
sub08,49,0.5368387423831656
sub08,50,0.5727337276148889
sub08,51,0.4132105456806876
sub08,52,0.41406191921550894
sub08,53,0.40543495319174766
sub08,54,0.4021792957839003
sub08,55,0.6521801404382979
sub08,56,0.9280107324838344
sub08,57,0.9011023474863669
sub08,58,0.5906399504240464
sub08,59,0.8169293170668404
sub08,60,1.0826670579815239
sub08,61,1.0726436066306528
sub08,62,1.132894322214494
sub08,63,1.2367198036605225
sub08,64,1.4312087297409417
sub08,65,1.5069158528550235
sub08,66,1.5243904926766063
sub08,67,1.073145136218215
sub08,68,0.9713190890721266
sub08,69,1.0148995493726507
sub08,70,0.8701180710966998
sub08,71,0.9820905852707591
sub08,72,0.8569858822360267
sub08,73,0.599733586274957
sub08,74,0.5664498193922174
sub08,75,0.8803145116296063
sub08,76,0.6102010688470687
sub08,77,0.4917789948174189
sub08,78,0.6160786200589946
sub08,79,0.40025476163545654
sub08,80,0.5017821379156969
sub08,81,0.3798139761741357
sub09,0,0.2978270785881992
sub09,1,0.20638358048513455
sub09,2,-0.10408299714535034
sub09,3,-0.3201508432732097
sub09,4,-0.29277032552224613
sub09,5,-0.2829939279397031
sub09,6,-0.1014799696372932
sub09,7,0.39443549689942226
sub09,8,0.4450014785867224
sub09,9,0.5064065440409906
sub09,10,0.2143717628788096
sub09,11,0.506217617233873
sub09,12,0.40161461386478503
sub09,13,0.0922940373823388
sub09,14,0.0015342708077306449
sub09,15,0.31801233605478857
sub09,16,-0.1567324283270397
sub09,17,-0.02437179588768327
sub09,18,-0.3022905458687602
sub09,19,0.07377070491369067
sub09,20,0.4506741440432364
sub09,21,0.29407155331397633
sub09,22,-0.0536037774242451
sub09,23,-0.07951870329242809
sub09,24,-0.1543240520198163
sub09,25,0.18859996801557047
sub09,26,0.07902078394532104
sub09,27,-0.6375264475242209
sub09,28,-0.37396013186406635
sub09,29,-0.023798300346263606
sub09,30,-0.19722444125600272
sub09,31,-0.2986529812377509
sub09,32,-0.21093304419328324
sub09,33,-0.19853170667801248
sub09,34,-0.21351078575232202
sub09,35,-0.44910834761147067
sub09,36,-0.725318749734704
sub09,37,-0.31351436629992036
sub09,38,0.040553869993514735
sub09,39,0.000585082766241192
sub09,40,-0.1006740747050094
sub09,41,-0.03775680350959963
sub09,42,0.4299400736927441
sub09,43,0.41419620636669474
sub09,44,0.3054316412986203
sub09,45,0.22450890556434047
sub09,46,-0.13384214293829066
sub09,47,-0.30615487861341073
sub09,48,-0.0049445792349491645
sub09,49,0.2382602619503819
sub09,50,0.37679887721142535
sub09,51,0.46837676370086967
sub09,52,0.5481030477918031
sub09,53,0.4260741871584254
sub09,54,0.3929998986858039
sub09,55,0.6943368863462465
sub09,56,0.9516189966761628
sub09,57,0.8672213621249908
sub09,58,0.344792459920862
sub09,59,0.35081615694707863
sub09,60,0.5284610784420766
sub09,61,0.6360823684817483
sub09,62,0.47404867771604187
sub09,63,0.20810906954582115
sub09,64,0.6424502000168177
sub09,65,0.8690285376992959
sub09,66,0.6096759103987963
sub09,67,0.47202131446382223
sub09,68,0.3160354633009891
sub09,69,0.07090590755779906
sub09,70,0.5690801540729684
sub09,71,0.2900184815368312
sub09,72,0.24176606610484722
sub09,73,0.6884388848763517
sub09,74,0.8952112444733012
sub09,75,0.6454332247066532
sub09,76,0.648335384637753
sub09,77,0.3822205525139354
sub09,78,0.5308634549239089
sub09,79,0.3477482375717874
sub09,80,0.20656713873001142
sub09,81,0.35585943474239506
sub10,0,0.05130081244075339
sub10,1,-0.30753096408906305
sub10,2,-0.27136814518688224
sub10,3,-0.1967259795974023
sub10,4,-0.3577850094618791
sub10,5,0.10014827250756367
sub10,6,0.34017822534538655
sub10,7,-0.0617149817751191
sub10,8,0.23020678567483355
sub10,9,-0.06839829842446134
sub10,10,-0.4283174431567315
sub10,11,-0.07931466903184825
sub10,12,0.08177494496885226
sub10,13,0.279015370180809
sub10,14,-0.0028591110291888823
sub10,15,0.33522212172255583
sub10,16,-0.22737199332748723
sub10,17,0.1242608148449568
sub10,18,0.13487951739625778
sub10,19,-0.25308964811645407
sub10,20,-0.09677672475044881
sub10,21,-0.0839466711330712
sub10,22,-0.07114649318800466
sub10,23,0.13752616062233494
sub10,24,0.25799647473326476
sub10,25,0.07997056035482683
sub10,26,0.24809403927656426
sub10,27,0.10386131587821641
sub10,28,0.3423222782795772
sub10,29,0.6019633905429006
sub10,30,0.07947517185986294
sub10,31,-0.062403021212015866
sub10,32,-0.13320282818392468
sub10,33,-0.459172020753858
sub10,34,-0.9755807700369589
sub10,35,-1.0487024138654362
sub10,36,-0.4708644688332087
sub10,37,-0.1756147738485772
sub10,38,-0.27559725899180776
sub10,39,-0.41584105790000414
sub10,40,-0.19203563315924677
sub10,41,-0.01910900905561349
sub10,42,0.1854221201955258
sub10,43,-0.0401310319375879
sub10,44,0.055220562773647196
sub10,45,-0.025052594142962282
sub10,46,-0.10887642032210942
sub10,47,0.08517911190313314
sub10,48,0.37405776642871985
sub10,49,0.4989330285844907
sub10,50,0.3007623705426687
sub10,51,0.012143010553948374
sub10,52,0.06915988708957847
sub10,53,-0.07028558979463001
sub10,54,0.2017893161743934
sub10,55,0.32331784492516324
sub10,56,0.4680164642942016
sub10,57,0.9147418060160938
sub10,58,1.0003188347202472
sub10,59,0.8283958518313129
sub10,60,0.7241823181849627
sub10,61,0.6453948852134483
sub10,62,0.6027166152658571
sub10,63,0.4467959054956948
sub10,64,0.4281910810953301
sub10,65,0.3020154059700309
sub10,66,0.04590544134396703
sub10,67,0.12813340528157444
sub10,68,0.08512058087764764
sub10,69,-0.000925990948509181
sub10,70,0.17506896056227444
sub10,71,-0.005611276346397509
sub10,72,-0.04495147365843384
sub10,73,-0.10964435769378005
sub10,74,-0.2629596753224096
sub10,75,-0.41202046511595325
sub10,76,-0.24759512358827238
sub10,77,-0.35502539410189776
sub10,78,-0.5022461699357608
sub10,79,-0.7136953036434688
sub10,80,-0.6632188519730684
sub10,81,-0.6287094827796753
sub11,0,-0.2258101665972725
sub11,1,0.2570223480501069
sub11,2,0.02603801415518836
sub11,3,0.016961496670749088
sub11,4,-0.40319511516171797
sub11,5,-0.16733115791820663
sub11,6,0.5294555738635529
sub11,7,0.4679459982927403
sub11,8,0.6212314098841178
sub11,9,0.5046268768080194
sub11,10,0.26208087762809984
sub11,11,0.23445742551437437
sub11,12,0.27686605011300536
sub11,13,0.3083467315562573
sub11,14,-0.3266499064242901
sub11,15,-0.2645248993973607
sub11,16,0.02613757543086398
sub11,17,-0.2634642791182925
sub11,18,0.03752370195844607
sub11,19,0.22444830448773484
sub11,20,-0.07889756673810408
sub11,21,-0.11122396624158078
sub11,22,0.08511253391085463
sub11,23,-0.0793967773985623
sub11,24,-0.12161920690268724
sub11,25,-0.041594021661346695
sub11,26,0.12266849660970384
sub11,27,0.006201755409746934
sub11,28,0.23695055078787863
sub11,29,0.23534702407126096
sub11,30,-0.30657247532370235
sub11,31,-0.5431197113589847
sub11,32,0.1107923171980317
sub11,33,-0.027768326146113336
sub11,34,-0.31549272197487394
sub11,35,-0.3708998437568367
sub11,36,-0.2876602461599544
sub11,37,-0.40442521064785464
sub11,38,-0.7528069876294958
sub11,39,-0.8931956207228025
sub11,40,-0.6695232042893285
sub11,41,-0.16035527778197023
sub11,42,-0.1740817877018337
sub11,43,-0.8499843556094963
sub11,44,-0.9366310362423655
sub11,45,-0.5976996167618116
sub11,46,-0.5337098579372621
sub11,47,-0.3120393231451685
sub11,48,-0.5299132519554702
sub11,49,-0.0652665916736179
sub11,50,-0.088886549836554
sub11,51,-0.5869777356695063
sub11,52,-0.7461054094417815
sub11,53,-0.5732058861510027
sub11,54,-0.6896155255980829
sub11,55,-0.6120604656535834
sub11,56,-0.7573095541675443
sub11,57,-0.2567508457278122
sub11,58,0.01448016265102119
sub11,59,-0.043771595717798574
sub11,60,-0.039161335259413864
sub11,61,0.051008731334860016
sub11,62,-0.16594839479448087
sub11,63,-0.3012192293264978
sub11,64,-0.23556852685009896
sub11,65,-0.35521192279813407
sub11,66,-0.042138706428121106
sub11,67,0.013254658264769865
sub11,68,-0.10030767262212377
sub11,69,-0.2673069292507253
sub11,70,0.17004886433552907
sub11,71,0.07776558067289309
sub11,72,0.06618398855681266
sub11,73,0.13450156378330708
sub11,74,-0.21777227341973426
sub11,75,-0.010715690448297389
sub11,76,0.053190000182820454
sub11,77,-0.013625405082842143
sub11,78,-0.39542159769351376
sub11,79,-0.16682839452460527
sub11,80,-0.2885214770534518
sub11,81,-0.35943205736153094
sub12,0,-0.2601415369964565
sub12,1,-0.27512543733430816
sub12,2,-0.334794796232413
