network,subject,time,value
Thalamus,sub01,37,-0.5332115245283972
Thalamus,sub01,38,-0.2452695385909393
Thalamus,sub01,39,-0.08868190423892139
Thalamus,sub01,40,-0.5229605264983368
Thalamus,sub01,41,-0.3189010988759787
Thalamus,sub01,42,-0.042222769541191224
Thalamus,sub01,43,-0.3778961767423835
Thalamus,sub01,44,-0.44953960385809244
Thalamus,sub01,45,-0.4669260788899786
Thalamus,sub01,46,-0.368596667220482
Thalamus,sub01,47,-0.39704738033521353
Thalamus,sub01,48,0.08762264441592299
Thalamus,sub01,49,0.01412047144515094
Thalamus,sub01,50,-0.2923001663731301
Thalamus,sub01,51,-0.24788583463963834
Thalamus,sub01,52,-0.15257905697812466
Thalamus,sub01,53,-0.39721611988968053
Thalamus,sub01,54,0.07575888763581635
Thalamus,sub01,55,0.03199838814496875
Thalamus,sub01,56,-0.17141428686636986
Thalamus,sub01,57,0.11338640651063078
Thalamus,sub01,58,-0.11765802007337309
Thalamus,sub01,59,0.011039666575911117
Thalamus,sub01,60,0.6458332653963844
Thalamus,sub01,61,0.1264245489502991
Thalamus,sub01,62,0.008019032238166413
Thalamus,sub01,63,0.2800706860230806
Thalamus,sub01,64,0.26644464559349046
Thalamus,sub01,65,-0.1613278073819375
Thalamus,sub01,66,-0.03547939792019803
Thalamus,sub01,67,0.340539377670549
Thalamus,sub01,68,0.3466943554681869
Thalamus,sub01,69,0.015902182628335017
Thalamus,sub01,70,-0.16148015366621699
Thalamus,sub01,71,-0.03672012697054512
Thalamus,sub01,72,0.04725239104689729
Thalamus,sub01,73,-0.22511008692880216
Thalamus,sub01,74,-0.24622265451418426
Thalamus,sub01,75,-0.07794431789545844
Thalamus,sub01,76,-0.0892632262065652
Thalamus,sub01,77,-0.0917148069772797
Thalamus,sub01,78,-0.28910356449068514
Thalamus,sub01,79,-0.003343402066252567
Thalamus,sub01,80,-0.21469286178515942
Thalamus,sub01,81,-0.2224266944521382
Thalamus,sub02,0,0.15366622528078885
Thalamus,sub02,1,0.19192198654643416
Thalamus,sub02,2,0.02794650535797131
Thalamus,sub02,3,0.10494993161030583
Thalamus,sub02,4,-0.17709452337310763
Thalamus,sub02,5,0.06091009881355547
Thalamus,sub02,6,-0.15988891430248311
Thalamus,sub02,7,-0.26290237257202903
Thalamus,sub02,8,0.060252156685010536
Thalamus,sub02,9,0.1424767658381445
Thalamus,sub02,10,0.004433902019366437
Thalamus,sub02,11,-0.24574207483743926
Thalamus,sub02,12,-0.16914951832066405
Thalamus,sub02,13,0.11944322885318044
Thalamus,sub02,14,0.05714124227561712
Thalamus,sub02,15,0.17786215471599412
Thalamus,sub02,16,-0.01855938844433503
Thalamus,sub02,17,-0.018609574899779414
Thalamus,sub02,18,0.20952496195729461
Thalamus,sub02,19,0.10550730047050105
Thalamus,sub02,20,-0.035285071284252144
Thalamus,sub02,21,-0.13252524691215792
Thalamus,sub02,22,0.015235988056057748
Thalamus,sub02,23,0.05417861805828391
Thalamus,sub02,24,-0.4111927155306801
Thalamus,sub02,25,-0.4373318686021744
Thalamus,sub02,26,-0.006560909003778627
Thalamus,sub02,27,0.20049568545169366
Thalamus,sub02,28,-0.2983807443131152
Thalamus,sub02,29,0.0038065783466511237
Thalamus,sub02,30,0.2330925836260902
Thalamus,sub02,31,-0.03255079552397663
Thalamus,sub02,32,-0.27436665779978264
Thalamus,sub02,33,-0.6554959696402183
Thalamus,sub02,34,-0.40005428240754304
Thalamus,sub02,35,-0.3654549707499169
Thalamus,sub02,36,0.08518907612435729
Thalamus,sub02,37,0.4936155484891235
Thalamus,sub02,38,0.20817548581363665
Thalamus,sub02,39,-0.020032546539518588
Thalamus,sub02,40,0.19794270625887458
Thalamus,sub02,41,-0.14104992112323742
Thalamus,sub02,42,0.06396424055852176
Thalamus,sub02,43,0.16882089816882997
Thalamus,sub02,44,-0.22544473420489486
