network,subject,time,value
Thalamus,sub11,59,0.1241517557204783
Thalamus,sub11,60,0.23966347835330978
Thalamus,sub11,61,0.07921667080962955
Thalamus,sub11,62,-0.06928059241503193
Thalamus,sub11,63,-0.13218750915158153
Thalamus,sub11,64,0.12515533204059764
Thalamus,sub11,65,-0.0911607783969773
Thalamus,sub11,66,0.06630251888219586
Thalamus,sub11,67,0.11012684856505262
Thalamus,sub11,68,0.08817245110991397
Thalamus,sub11,69,0.023719862535780283
Thalamus,sub11,70,0.4633447195475267
Thalamus,sub11,71,0.25330588224440265
Thalamus,sub11,72,-0.00494075166499888
Thalamus,sub11,73,-0.10113391048816685
Thalamus,sub11,74,0.30561502904602933
Thalamus,sub11,75,0.1910253032611254
Thalamus,sub11,76,0.05142869271985391
Thalamus,sub11,77,0.0911607783969773
Thalamus,sub11,78,-0.07921667080962953
Thalamus,sub11,79,-0.23966347835330978
Thalamus,sub11,80,0.1756989434189442
Thalamus,sub11,81,0.12515533204059764
Thalamus,sub12,0,-0.11112713356466283
Thalamus,sub12,1,-0.007905303013321102
Thalamus,sub12,2,0.10512867383603261
Thalamus,sub12,3,0.40288066246453974
Thalamus,sub12,4,0.3640930865582766
Thalamus,sub12,5,0.2157363829603482
Thalamus,sub12,6,0.09714236142611495
Thalamus,sub12,7,0.09016449149909785
Thalamus,sub12,8,0.49540785910620116
Thalamus,sub12,9,0.42270819614374894
Thalamus,sub12,10,0.37199012317958874
Thalamus,sub12,11,0.5181676795732977
Thalamus,sub12,12,0.12013991677859855
Thalamus,sub12,13,-0.0643177919851551
Thalamus,sub12,14,-0.5258643513846298
Thalamus,sub12,15,-0.30778311450459744
Thalamus,sub12,16,-0.1624821201334561
Thalamus,sub12,17,-0.154376856844388
Thalamus,sub12,18,0.12013991677859855
Thalamus,sub12,19,0.13621169574557063
Thalamus,sub12,20,0.2501496053895016
Thalamus,sub12,21,0.2808757518631754
Thalamus,sub12,22,0.3439819517490445
Thalamus,sub12,23,-0.11513050954153685
Thalamus,sub12,24,-0.4051975137747771
Thalamus,sub12,25,-0.22195376769834516
Thalamus,sub12,26,0.018776909985893656
Thalamus,sub12,27,0.13419906237859383
Thalamus,sub12,28,-0.2628047099751139
Thalamus,sub12,29,-0.4203594446445807
Thalamus,sub12,30,-0.06828776750287531
Thalamus,sub12,31,-0.23443988151402992
Thalamus,sub12,32,-0.3362334876612035
Thalamus,sub12,33,-0.2323539708355125
Thalamus,sub12,34,0.30344972692780653
Thalamus,sub12,35,0.5896505999591263
Thalamus,sub12,36,0.4121730166045007
Thalamus,sub12,37,0.4817305241480342
Thalamus,sub12,38,-0.04449574520847167
Thalamus,sub12,39,-0.1665426365900986
Thalamus,sub12,40,0.11613192293740335
Thalamus,sub12,41,0.18488450526714093
Thalamus,sub12,42,0.12314842814446322
Thalamus,sub12,43,0.6404669227310322
Thalamus,sub12,44,0.2198794522748027
Thalamus,sub12,45,0.09415073022608601
Thalamus,sub12,46,0.2407097309397446
Thalamus,sub12,47,0.20747192603135414
Thalamus,sub12,48,0.17977770340204324
Thalamus,sub12,49,-0.33072264991034567
Thalamus,sub12,50,-0.017788437283553667
Thalamus,sub12,51,0.3428726111321388
Thalamus,sub12,52,-0.06928059241503193
Thalamus,sub12,53,0.03558813923394748
Thalamus,sub12,54,0.09714236142611495
Thalamus,sub12,55,0.17264367355101273
Thalamus,sub12,56,0.036577568699224954
Thalamus,sub12,57,0.09215724579808307
Thalamus,sub12,58,0.05241950163004367
Thalamus,sub12,59,0.37312188177970096
Thalamus,sub12,60,0.19923531700264083
Thalamus,sub12,61,-0.34954095803988
Thalamus,sub12,62,-0.2323539708355125
Thalamus,sub12,63,-0.28301334447999565
Thalamus,sub12,64,-0.21884299355966383
Thalamus,sub12,65,-0.39710638596744546
Thalamus,sub12,66,0.009881744559419859
Thalamus,sub12,67,0.08319536736088008
Thalamus,sub12,68,-0.15336513371123775
Thalamus,sub12,69,-0.0643177919851551
Thalamus,sub12,70,-0.10512867383603265
Thalamus,sub12,71,-0.4866845312137215
Thalamus,sub12,72,-0.3528863365927865
Thalamus,sub12,73,0.0009881426141059794
Thalamus,sub12,74,-0.08518569371164823
Thalamus,sub12,75,-0.1961535117653266
Thalamus,sub12,76,0.23027004460690204
Thalamus,sub12,77,-0.11112713356466283
Thalamus,sub12,78,0.18181929658095197
Thalamus,sub12,79,-0.04746644624778353
Thalamus,sub12,80,-0.06233357097591763
Thalamus,sub12,81,-0.19000086001948652
Thalamus,sub13,0,0.16552700230265432
Thalamus,sub13,1,0.3099540090957714
Thalamus,sub13,2,-0.15640124626765411
Thalamus,sub13,3,0.04845686340792886
Thalamus,sub13,4,0.15033182404546683
Thalamus,sub13,5,0.0643177919851551
Thalamus,sub13,6,-0.011858263308658022
Thalamus,sub13,7,-0.17977770340204324
Thalamus,sub13,8,0.031631098388983266
Thalamus,sub13,9,0.030641997717704688
Thalamus,sub13,10,-0.10712730194848193
Thalamus,sub13,11,-0.406357487427678
Thalamus,sub13,12,0.0613416452371118
Thalamus,sub13,13,-0.19718036868696504
Thalamus,sub13,14,-0.15235372200777286
Thalamus,sub13,15,-0.04548588910286332
Thalamus,sub13,16,0.24594880694023594
Thalamus,sub13,17,0.24385160317256815
Thalamus,sub13,18,-0.3230398348509797
Thalamus,sub13,19,-0.026686174963569214
Thalamus,sub13,20,-0.08419044735468756
Thalamus,sub13,21,0.6433757459091736
Thalamus,sub13,22,-0.11412932599049017
Thalamus,sub13,23,-0.1331931518197841
Thalamus,sub13,24,0.2448999410301202
Thalamus,sub13,25,0.020753967394825264
Thalamus,sub13,26,0.5951603575788044
Thalamus,sub13,27,0.32523113035449747
Thalamus,sub13,28,0.24175650081763375
Thalamus,sub13,29,0.10612788230599952
Thalamus,sub13,30,-0.26916301736685966
Thalamus,sub13,31,-0.09016449149909783
Thalamus,sub13,32,-0.09614496103742287
Thalamus,sub13,33,0.00889351510136504
Thalamus,sub13,34,0.31212773878460526
Thalamus,sub13,35,0.24699820361149566
Thalamus,sub13,36,-0.04449574520847167
Thalamus,sub13,37,-0.013834874709625434
Thalamus,sub13,38,0.23652779765619442
Thalamus,sub13,39,0.11513050954153685
Thalamus,sub13,40,0.23131176097405654
Thalamus,sub13,41,0.31975849809325624
Thalamus,sub13,42,0.1493213333740818
Thalamus,sub13,43,-0.061341645237111796
Thalamus,sub13,44,-0.2575219634418451
Thalamus,sub13,45,-0.2354835875845034
Thalamus,sub13,46,0.193075381035843
Thalamus,sub13,47,0.21884299355966383
Thalamus,sub13,48,0.10712730194848193
Thalamus,sub13,49,0.10612788230599952
Thalamus,sub13,50,-0.01679999933772842
Thalamus,sub13,51,-0.14225624884525087
Thalamus,sub13,52,0.06729507698638237
Thalamus,sub13,53,0.3077831145045974
Thalamus,sub13,54,-0.4464449008547713
Thalamus,sub13,55,-0.20541021235878926
Thalamus,sub13,56,0.2448999410301202
Thalamus,sub13,57,0.3833493503188271
Thalamus,sub13,58,0.3833493503188271
Thalamus,sub13,59,0.06034984004265403
Thalamus,sub13,60,-0.09315389573089482
Thalamus,sub13,61,0.1221453472007993
Thalamus,sub13,62,0.3959545556192963
Thalamus,sub13,63,0.37538814669829085
Thalamus,sub13,64,0.17366173953779393
